geom,TARGET_PLAN,SOL,RMC,EASTING_M,NORTHING_M,ELEV_M,LON_DD,LAT_DD,X,Y,Z,U,V,W,I,J,Image_ID,NOTES
01010000A0E610000054DA8C08F82C6140E759F342ED8112C04CD2BC010687B1C0,Ding_Dong_Downs,542,26_1102,8144656.263,-274257.0099,-4487.023464,137.4052775,-4.626881643,-5.322888287,-2.399218737,-0.553196147,0.464872716,0.178864685,-0.867122113,285.0834045,471.8658447,NLB_445439965RAS_F0261102NCAM00251M_,
01010000A0E6100000D8672BA9072D6140D29A1407968112C05E0500E0788AB1C0,DINGO_GAP,517,25_750,8144769.338,-274237.285,-4490.472168,137.4071852,-4.626548873,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E6100000F9134194072D6140F73F0548868112C0FC3C386AC986B1C0,DingoGap_Dune_MCAM,528,26_0,8144768.747,-274233.7245,-4486.786777,137.4071752,-4.626488805,10.75048138,-11.09235915,-0.815273746,0,0,-1,202.5841477,279.0705755,NLB_444283183EDR_F0260000NCAM00251M_,
01010000A0E610000025307C3C082D61407636B308938112C0888E45BD3D87B1C0,DingoGap_Dune_RMI,528,26_0,8144773.502,-274236.6081,-4487.241169,137.4072554,-4.626537453,7.866914582,-6.337417384,-0.360881473,0,0,0,418.2801303,364.6818675,NLB_444283183EDR_F0260000NCAM00251M_,
01010000A0E6100000C3CA5128612E6140DD2DA17DF45B12C0741BE7F066A8B1C0,Discovery_Creek,125,5_1216,8147269.242,-272058.9975,-4520.402113,137.44936,-4.589799846,3.877455996,4.909507455,0.435804794,0.090623928,0.067515511,-0.993593963,540.9473659,679.8488923,NLA_408507568RAS_F0051216NCAM00219M_,Possible ChemCam target. This appears to me to be the highest outcrop of Unit 1 in view but not as certain as the other points. HN
01010000A0E610000057449311C42D61402FF49A0A326812C05E6E7F0ECF96B1C0,Discovery_Ridge,377,14_454,8146132.597,-272767.5404,-4502.808815,137.4301842,-4.601753393,-6.624440663,-1.428237761,-0.647239721,0.372048747,-0.405014549,-0.835190376,266.0781955,391.155665,NLB_430878183RAS_F0140454NCAM00285M_,
01010000A0E6100000FAC91D77C02C6140292C2D53A58F12C086435C69DA78B1C0,Distant_Crater,639,33_0,8144254.19,-275051.1402,-4472.85317,137.3984943,-4.640279102,-2.935193263,-15.83526265,-2.114603268,0,0,-1,332.3474987,98.08850879,NLB_454044914RAS_F0330000NCAM00287M_,Multi-kilometer diameter crater with obate ejecta on Gale crater wall.
01010000A0E6100000D78053645F2E61405491ECCFAB5B12C027683F7673A8B1C0,Divot_2,180,6_0,8147256.466,-272042.5638,-4520.451023,137.4491445,-4.589522599,-2.235834643,0.886197388,-0.005031624,0,0,-1,889.3967401,613.5242541,MH__413122458EDR_S0060000MHLI00145M_,Target made using MAHLI image of Divot 2 https://mslreports.jpl.nasa.gov/surface/data/surface/84/176/MAHLI Sol176 Divot2 5cmRP.jpg RPs should refine if needed
01010000A0E6100000BEB1B5A27F2B61408FE7AA6D9EB612C0743AA7365C4DB1C0,Divundu,1307,54_10,8141932.768,-277307.1132,-4429.360209,137.3593305,-4.678338731,2.178788106,-1.705675717,-0.069791058,-0.155520335,0.105887167,-0.982141175,476.0655287,389.6173786,FLB_513349228RASLF0540010FHAZ00302M_,N130703 DRT target?
01010000A0E61000001BBF95A27F2B61405A8159699EB612C0179B560A5D4DB1C0,Divundu_rp,1306,54_0,8141932.765,-277307.1094,-4429.363439,137.3593305,-4.678338667,2.182602,-1.709203,-0.066561,-0.071748,0.130477,-0.988852,0,0,None,None
01010000A0E6100000827DF50F6A2B6140E85B79352CD312C0880D72FBB9EFB0C0,Dix_Point,1557,59_3016,8141776.671,-278959.9644,-4335.726493,137.3566971,-4.706223331,-1.384422463,-1.809793612,-0.023506996,0.048491054,-0.040448182,-0.998004297,447.0114529,433.5193536,NLB_535551686RASLF0593016NCAM00353M_,mud crack termination in puddle? previously 156620
01010000A0E61000009A895524D62B61407327018413AC12C04E96B183555FB1C0,Dixon,1067,48_2794,8142558.701,-276696.8485,-4447.334041,137.3698904,-4.668043196,-2.936484543,-1.175369889,-0.453556924,0.175994261,0.384354724,-0.906254638,498.6397891,796.653678,NLB_492131488RASLF0482794NCAM00292M_,formerly N106702
01010000A0E61000006DAC19EA4E2B6140688447D577C712C06210E66BF71AB1C0,Diyogha,1454,57_2296,8141580.238,-278282.4388,-4378.96649,137.3533831,-4.694793065,-1.18083778,-2.136228027,0.126490153,-0.10715493,-0.082161802,-0.990841674,923.3554688,478.0426636,NLB_526398872RAS_F0572296NCAM00654M_,formerly N145405 starting location of horizontal CCAM raster to test occurrence of Fe in Ca-S veins
01010000A0E610000027E057823F2E614080F7485F575E12C093DA9FEBB498B1C0,Dobie,339,8_610,8147025.773,-272197.127,-4504.70672,137.4452526,-4.592130174,-2.852023025,-2.198175723,-0.181463247,-0.121182829,0.205592897,-0.97110568,472.9888,796.3430786,NLB_427502017RAS_F0080610NCAM05114M_,Soil in center of depression. formerly N1989
01010000A0E61000003C643E23C52B61404B20F7179BB212C0E69DB8452851B1C0,Dodd_Ranch,1157,50_1928,8142435.663,-277074.8174,-4433.157314,137.3678147,-4.67441976,-1.46938208,-1.300764211,-0.08292052,0.405827796,0.011170845,-0.913881312,491.9043276,491.4494087,FLB_500038968RASLF0501928FHAZ00302M_,S. Banham's target Facies observations: Potential mud ripup clasts
01010000A0E610000092E73B825F2E61405CA79E15A05B12C049D73B6774A8B1C0,Dolly,231,6_0,8147257.312,-272039.912,-4520.4547,137.4491588,-4.589477861,0.41598617,1.73152326,-0.001354468,0,0,-1,990,500,MH__413205887EDR_S0060000MHLI00226M_,Crushed rock. Target defined in MAHLI image to find in navcam mosaic
01010000A0E6100000F130A762572B6140D1C1F3E7B0BF12C01F833AE5933AB1C0,Dondo,1416,56_1122,8141641.531,-277832.2603,-4410.577717,137.3544172,-4.687198281,-2.077312875,1.596568813,-0.2522835,0.146607093,-0.015255988,-0.989077124,493.6910261,329.4376988,NLB_523024685RASLF0561122NCAM00353M_,Alternative reddish/purple 2nd CS target? Dondo = N141615
01010000A0E6100000F71DFCECD52B614054053CC617AC12C05C8386D5F25EB1C0,Doney,1067,48_2794,8142557.136,-276697.8114,-4446.948571,137.369864,-4.668059442,-3.899443034,-2.739783405,-0.83902702,0.456682749,0.098510174,-0.884158672,242.7129279,497.3386297,NLB_492131520RAS_F0482794NCAM00292M_,formerly N106715
01010000A0E610000086AE600B4F2B6140539A987F7EC712C0B15062890A1BB1C0,Donkerbos,1454,57_2296,8141581.178,-278283.946,-4379.041159,137.353399,-4.694818491,-2.687962214,-1.195663689,0.201158814,-0.037843299,0.017880313,-0.999123711,545,457,NLB_526398896RASLF0572296NCAM00654M_,formerly N145410 CCAM target for raster
01010000A0E610000064B781F4242E61403E345BDFA05B12C0438CBE1F5396B1C0,DontTreadOnMe_RP,23,3_4,8146833.636,-272040.0902,-4502.324703,137.4420111,-4.589480867,-0.822,22.413,1.354,0.088987,0.14198,-0.985861,0,0,0,Change site_pos to 3_4 from 3_0 to make localization work.
01010000A0E610000052E65241122D6140DB000DB1908112C0371F8273DD89B1C0,Doran,520,25_1070,8144845.995,-274236.0784,-4489.865044,137.4084784,-4.626528517,-2.774438124,-4.423845548,0.359672677,-0.234392796,0.232459849,-0.943939852,709.0722193,741.8510743,NLB_443568594RASLF0251070NCAM00287M_,Light-toned bedrock.
01010000A0E6100000145F879AB62B614056F0E1FCCFB512C0CF1B55D4754BB1C0,Dordabis,1169,51_268,8142330.5,-277260.4339,-4427.460271,137.3660405,-4.677551223,0.548102282,2.423541601,0.017400096,0.246970005,-0.034054919,-0.968424564,267.3006338,469.4963208,NLB_501188340RAS_F0510268NCAM00353M_,Potential ChemCam rock/vein target
01010000A0E610000038A71996BF2B61402DBBAD5D49B712C0FAF202EC2B47B1C0,Doros,1225,52_1162,8142395.496,-277345.7648,-4423.17157,137.367137,-4.678990806,0.231241,2.417498,-0.58843,-0.26642,-0.40338,-0.87539,773.7705,209.31,NLB_505900047RASLF0521162NCAM00352M_,CCAM scuff wall target? N122503
01010000A0E6100000CA3EED0D6F2B61407DC41839A6D312C0303299B513EDB0C0,Dorr_Mountain,1575,60_180,8141812.792,-278987.5537,-4333.07699,137.3573064,-4.706688778,-1.102655487,1.84417157,-0.273010278,0.396693947,-0.111529343,-0.911150418,338.87323,578.3273926,NLB_537228582RAS_F0600180NCAM00375M_,Formerly known as N157510
01010000A0E6100000CCDAA90D6F2B6140F5665742A6D312C0112C0CDA12EDB0C0,Dorr_Mountain_CCAM,1575,60_180,8141812.785,-278987.5618,-4333.07364,137.3573063,-4.706688916,-1.110820948,1.836731126,-0.276360358,0.352604654,-0.134236657,-0.926094187,344.0575609,578.5756962,NLB_537228582RAS_F0600180NCAM00375M_,ChemCam target on area for APXS Previously N157509
01010000A0E61000007B355B056F2B614088EE271FA6D312C09EB29AAE1FEDB0C0,Dorr_Mountain_RP,1574,60_0,8141812.55,-278987.5307,-4333.123758,137.3573024,-4.706688392,-18.564743,20.910933,-1.916242,0.394015,-0.11094,-0.912384,0,0,None,None
01010000A0E61000000F00F3DC5D2E6140B0B29BCBA25C12C0E622E9AA17A6B1C0,Double_Mer,317,6_704,8147245.404,-272098.4104,-4518.092452,137.4489579,-4.590464765,-0.590434136,2.838170783,-0.1487593,0.336152471,-0.56370896,-0.754475794,686.535012,276.9319409,NLB_425281475RAS_F0060704NCAM00248M_,Potential MAHLI target
01010000A0E6100000E7A2E3DC5D2E6140730E33D1A25C12C07CBDE7AA19A6B1C0,Double_Mer_CCAM,317,6_704,8147245.402,-272098.4154,-4518.100264,137.4489579,-4.590464848,-0.595372669,2.83647449,-0.140946883,0.298295838,-0.565886152,-0.768630255,688.7017681,280.3396361,NLB_425281475RAS_F0060704NCAM00248M_,CCAM lower right corner of the 3x3 raster
01010000A0E61000009507CB505F2E61401EA8F295B35B12C0E7AB63FBFFA7B1C0,Doublet,186,6_0,8147255.914,-272044.3215,-4519.99993,137.4491352,-4.589552253,-3.993546678,0.334106454,-0.456125043,0.318839352,-0.234405436,-0.918365711,975,176,NLA_412766243RAS_F0060000NCAM15000M_,Ralph 1x10 vertical chemcam target
01010000A0E61000005130FD028B2B61400E7E087210DD12C02650209B17C3B0C0,Doubletop_Mountain,1678,62_1776,8142015.082,-279532.5412,-4291.092211,137.3607192,-4.715883047,-5.360159275,-0.68191251,-0.547789212,0.224052385,-0.027779266,-0.974181122,147.2249146,573.498291,NLB_546374315RAS_F0621776NCAM00259M_,Contact light- and dark-toned continues on side of block too?
01010000A0E610000040DEE555102D61408EB466CD178212C06405EC7E2889B1C0,Dougalls,522,25_1296,8144832.105,-274266.629,-4489.158187,137.4082441,-4.627043924,-1.750007534,-2.584693226,-0.197770355,0.568595367,0.254831427,-0.782151077,371.1679335,350.09349,NLB_443749681RAS_F0251296NCAM00350M_,possible conglomerate?
01010000A0E61000007CBB6C56102D6140ABBF1CD6178212C013B0F6562789B1C0,Dougalls_2,523,25_1296,8144832.12,-274266.6367,-4489.153671,137.4082443,-4.627044054,-1.757701722,-2.569803177,-0.20228632,0.527360171,0.389360527,-0.755175206,366.0350952,352.5187683,NLB_443749681RAS_F0251296NCAM00350M_,New sampling of Dougalls rock with ChemCam centered between points 3 and 4 of Sol 522 raster.
01010000A0E6100000A27692F0132C6140EEB9F09BABA612C0CAE7C0673D6CB1C0,Doughnut,864,44_2958,8143005.85,-276383.9264,-4460.239864,137.3774341,-4.662764012,4.540570616,3.083821832,0.463008933,-0.227023539,0.039096635,-0.973104183,641.119873,723.3833008,NLB_474028906RAS_F0442958NCAM00266M_,
01010000A0E6100000430197D8212E614085D2A268A55B12C0B022B2F0D894B1C0,Douglas,15,3_4,8146811.14,-272041.1159,-4500.847423,137.4416316,-4.589498172,-1.847714076,-0.083094721,-0.123280403,-0.001495796,0.028765722,-0.999585048,346.3615062,392.1587868,NLA_398646918RAS_F0030004NCAM15000M_,Tan rounded very rough texture. Formerly known as N103
01010000A0E6100000B442A4D8212E6140E6DAD482A55B12C0C18CDFB7DA94B1C0,Douglas_CCAM_pointing,15,3_4,8146811.142,-272041.1391,-4500.854368,137.4416316,-4.589498562,-1.870851509,-0.0816312,-0.116334947,-0.086736402,0.066048024,-0.994039442,335.2565918,387.8411255,NLA_398646918RAS_F0030004NCAM15000M_,
01010000A0E61000000656535EC62D61404D15AC77F86612C0530F9E95D495B1C0,Dover,373,14_0,8146149.237,-272696.6367,-4501.830408,137.4304649,-4.600557203,-2.368656962,-1.547577398,-0.274084209,0.192030327,0.209911972,-0.95867685,463.1220728,989.4063393,NLB_430521737RAS_F0140000NCAM00280M_,Possible MAHLI rock target
01010000A0E61000003BFBE618A42D614054D9FE5CD46D12C0B2C04FB48D98B1C0,Dragons_Teeth,399,16_148,8145901.262,-273093.6711,-4504.553533,137.4262814,-4.607255414,-2.280081099,0.395068405,-0.515315074,0.577015161,-0.133738873,-0.805709238,634.5732422,1001.769897,NLB_432655744RAS_F0160148NCAM00395M_,Possible APXS target.
01010000A0E6100000BC81A8EB7E2B61408C9EB01D66DA12C0424CB2B01BCEB0C0,Dram_Island,1641,61_2472,8141927.594,-279378.2562,-4302.108165,137.3592432,-4.713280167,-1.961213982,1.368487046,-0.221835076,0.323867488,-0.075429314,-0.943090818,591.3534796,396.8227508,NLB_543001407RASLF0612472NCAM00353M_,N164015
01010000A0E6100000C5A2035B5F2E6140053557F4AB5B12C0A0B09B8455A8B1C0,Drill,166,6_0,8147256.203,-272042.596,-4520.334055,137.4491401,-4.589523142,-2.268,0.623,-0.122,0.088021,0.12503,-0.988241,0,0,0,
01010000A0E6100000DF1786E85E2E6140DDB7BC6AA75B12C02146DF0F42A8B1C0,Drill_2_Drop_Center,277,6_0,8147252.967,-272041.57,-4520.258055,137.4490855,-4.589505832,-1.242,-2.613,-0.198,0,0,-1,0,0,0,
01010000A0E6100000B86549F65E2E6140216CF905A75B12C05023041643A8B1C0,Drill_2_Drop_Lower,277,6_0,8147253.356,-272041.481,-4520.262055,137.449092,-4.589504331,-1.153,-2.224,-0.194,0,0,-1,0,0,0,
01010000A0E6100000C66025E35E2E6140A570C295A75B12C0BBDF78A93BA8B1C0,Drill_2_Drop_Upper,277,6_0,8147252.815,-272041.608,-4520.233055,137.4490829,-4.589506474,-1.28,-2.765,-0.223,0,0,-1,0,0,0,
01010000A0E6100000DFB40854DD2C61403C559A85978D12C0C71F5A2D8A7FB1C0,Drill_Location_A,601,31_718,8144463.033,-274932.2482,-4479.539755,137.4020176,-4.638273323,-3.174229012,-15.82709891,-0.802530643,0.316880227,0.189332922,-0.929376118,664.6776724,227.56844,NLB_450494605RAS_F0310718NCAM00267M_,
01010000A0E6100000AEBC6FFEDC2C6140DA83A154258E12C0E3585D89907EB1C0,Drill_Option_1,607,31_1256,8144460.614,-274964.3133,-4478.564596,137.4019768,-4.63881428,2.721692266,-3.33946008,-0.865091482,0.034565949,0.206295161,-0.977879076,690.2348877,516.4214162,NLB_451296308RASLF0311256NCAM00273M_,
01010000A0E6100000196CB7FEDC2C6140212D5159258E12C012827D6A917EB1C0,Drill_Option_1_CCAM,609,31_1256,8144460.621,-274964.3174,-4478.568031,137.4019769,-4.63881435,2.717553144,-3.331545477,-0.861656337,0.018755214,0.213773674,-0.976703181,690.3361642,518.2611901,NLB_451296308RASLF0311256NCAM00273M_,
01010000A0E61000008E1D1757DD2C614044E547D21E8E12C04B4F5287977EB1C0,Drill_Option_2,608,31_1256,8144463.119,-274962.8415,-4478.591909,137.4020191,-4.638789449,4.193515671,-0.833714918,-0.837778907,-0.098401649,0.118268452,-0.988093986,624.0385841,22.77171438,NLB_451297517RAS_F0311256NCAM00354M_,
01010000A0E61000002CBA40C1DC2C614084B10411268E12C079DC34655A7EB1C0,Drill_Option_3,607,31_1256,8144458.884,-274964.4797,-4478.353107,137.4019476,-4.638817087,2.555296854,-5.068777403,-1.076580712,-0.103211105,0.121644872,-0.987192986,448.7688904,354.5507507,NLB_451296308RAS_F0311256NCAM00273M_,
01010000A0E61000004C42A046DE2C61401D429D68098E12C00C7BC7DD8D7EB1C0,Drill_Option_4,607,31_1256,8144469.89,-274957.9997,-4478.554165,137.4021333,-4.638707766,9.03526246,5.936613206,-0.875522168,0.059777661,0.005115618,-0.998198618,738.2727051,254.0890656,NLB_451296397RAS_F0311256NCAM00273M_,
01010000A0E61000004F01A05A5F2E6140B90A79F5AB5B12C05579124355A8B1C0,Drill_RP,167,6_0,8147256.192,-272042.597,-4520.333055,137.4491399,-4.589523159,-2.269,0.612,-0.123,0.110957,0.134948,-0.984621,0,0,0,
01010000A0E61000004F01A05A5F2E6140B90A79F5AB5B12C05579124355A8B1C0,Drill_RPb,173,6_0,8147256.192,-272042.597,-4520.333055,137.4491399,-4.589523159,-2.269,0.612,-0.123,0.066097,0.061648,-0.995907,0,0,0,
01010000A0E6100000A2E08F5B5F2E6140864544F9AB5B12C09D2223CE59A8B1C0,Drillhole_CCAM,227,6_0,8147256.218,-272042.6004,-4520.350802,137.4491403,-4.589523215,-2.272350977,0.638483761,-0.105253035,0.074182373,0.073887995,-0.994503651,526.7368378,34.65490859,NLB_417301818RAS_F0060000NCAM00101M_,CCAM Drillhole vertical 1x10 raster (with offset correction of -6 mrad in Az and +2.5 mrad in El)
01010000A0E610000036A3465A5F2E614051962518AC5B12C009A6CF2952A8B1C0,Drilltailings_CCAM,183,6_0,8147256.182,-272042.6276,-4520.32095,137.4491397,-4.589523675,-2.299626225,0.602133129,-0.135104203,0.084848988,0.104349289,-0.990914687,740.5252729,574.1693712,NLA_413566258RAS_F0060000NCAM00320M_,
01010000A0E610000068EB80035F2E6140917E4B5DA95B12C0C31BA9294CA8B1C0,DRT_APXS_1,288,6_0,8147253.73,-272042.0104,-4520.297511,137.4490984,-4.589513262,-1.682357,-1.850433,-0.158544,-0.048867,0.015363,-0.998687,0,0,0,
01010000A0E610000049D6A3F85E2E61402AA5BDEBA85B12C091A8275E48A8B1C0,DRT_APXS_2,288,6_0,8147253.423,-272041.9101,-4520.282687,137.4490932,-4.589511569,-1.582059,-2.157486,-0.173368,-0.001328,-0.029935,-0.999551,0,0,0,
01010000A0E6100000DF8274D1142C614074A31B0E83A712C0FDD5CA21A164B1C0,DRT_kinda_mebbe,843,44_0,8143012.206,-276432.642,-4452.629422,137.3775413,-4.663585873,-36.345,-0.736,-6.353,0.325977,0.028998,-0.944933,0,0,0,
01010000A0E6100000605482D9162C61408C04769E56A712C0FE14BB6BA466B1C0,DRT_option_4,828,44_2062,8143026.905,-276422.5943,-4454.642269,137.3777893,-4.663416363,-2.211325337,0.412002381,-0.561832719,0.304064543,-0.024930428,-0.952325154,699.8982191,996.0346238,NLB_470822538RAS_F0442062NCAM00259M_,
01010000A0E610000031C7F9206E2B61406CB975E24AD812C084EBD81106DAB0C0,Dry_Wall,1604,60_3162,8141806.095,-279256.3279,-4314.02371,137.3571935,-4.711223162,-2.248899015,0.420897629,-0.186290171,0.271269838,-0.093856212,-0.957916352,344.8200684,390.6806641,NLB_539620782RAS_F0603162NCAM00353M_,Scarp created by rover wheels. Interested in seeing the difference in grain sizes and potential lag along dune surface vs interior boundary. Requesting MAHLI images. N160305
01010000A0E61000004CD4684F5F2E61401AE267E7A65B12C04700589959A7B1C0,DT_RP1,165,5_0,8147255.875,-272041.454,-4519.349996,137.4491345,-4.589503875,30.567,47.143,1.454,0.129003,0.035001,-0.991026,0,0,0,
01010000A0E6100000D834D5405F2E614017B88873A95B12C0001FDD844BA7B1C0,DT_RP4,165,5_0,8147255.463,-272042.03,-4519.294996,137.4491276,-4.589513593,29.991,46.731,1.399,0,0,-1,0,0,0,
01010000A0E61000002F25B15C5F2E614009FE3A9EAB5B12C044C98C104BA8B1C0,DT_RP5_STG,166,5_2270,8147256.25,-272042.5199,-4520.293221,137.4491409,-4.589521859,-3.251942135,0.279421161,-0.198477938,0.114867125,0.17880959,-0.977155411,475.8020928,359.9015035,NLA_412054109RAS_F0052270NCAM00362M_,
01010000A0E6100000EB4891655F2E614096CEE50EAC5B12C0E9DD5BF150A8B1C0,DT_RP6,166,5_2270,8147256.501,-272042.6195,-4520.316183,137.4491451,-4.589523537,-3.351456811,0.530282929,-0.175516376,0.090530934,0.104838066,-0.990360097,401.7575913,331.0130143,NLA_412054109RAS_F0052270NCAM00362M_,
01010000A0E61000009D7C81EED82B61400ABE2CF2DEAB12C07D00233C5360B1C0,Dublin_Gulch,1039,48_1964,8142578.886,-276684.9617,-4448.325136,137.3702309,-4.667842659,2.450302674,1.034248572,0.817323864,0.437436864,0.022663775,-0.898963515,822.1447287,471.6606032,NLB_489559555RASLF0481964NCAM00399M_,N103908
01010000A0E610000071325AE3912B61408202866518DE12C057D0A6CC09BEB0C0,Duck_Brook_Bridge,1681,62_2452,8142064.838,-279592.2245,-4286.038279,137.3615586,-4.716889941,-1.463476949,1.365662168,-0.201721014,0.045580226,-0.013499054,-0.998869442,557.1097535,585.5764575,NLB_546637655RASLF0622452NCAM00353M_,RP's drt 3 target - the actual DRT target N168118
01010000A0E61000004C5521E3912B61409518F46318DE12C06B76C09309BEB0C0,Duck_Brook_Bridge_ccam,1681,62_2452,8142064.831,-279592.2231,-4286.037411,137.3615585,-4.716889917,-1.462090249,1.359383961,-0.202589236,0.038199059,-0.034751095,-0.998665691,558.1423546,587.994716,NLB_546637655RASLF0622452NCAM00353M_,None
01010000A0E610000012E071AD912B61407961802A15DE12C01D5A643BDFBCB0C0,Duck_Brook_Bridge_rp_twk,1680,62_0,8142063.314,-279591.494,-4284.872,137.3615329,-4.716877617,-212.4,52.306,-15.088,0.027986,-0.046977,-0.998504,0,0,None,None
01010000A0E610000013F62E006A2B6140C009068923D312C0B9D9C4B6F1EFB0C0,Duck_Harbor,1523,59_2668,8141776.225,-278958.0032,-4335.944195,137.3566895,-4.706190244,-0.835183332,2.182321573,-0.415804917,0.292723209,-0.393017689,-0.871693905,693.9291382,401.6902161,NLB_532528697RASLF0592668NCAM00346M_,Formerly known as N152314. Darker toned? APXS? Could we get a CCAM 10x1 going from here up and to the right to cross the contact?
01010000A0E6100000A588EB29C72B6140B809558D16B812C04BEA0434C13FB1C0,Duineveld,1198,52_0,8142450.323,-277392.1604,-4415.7547,137.368062,-4.679773529,16.10757,2.6293,-4.1553,-0.29806,-0.62992,-0.71719,142.7583,198.6574,NLB_503679391RAS_S0520000NCAM00274M_,Potential RMI raster start point N119810
01010000A0E6100000AB01A318C72B6140FEB8D53916B812C03546EBA8C23FB1C0,Duineveld_2_1,1202,52_0,8142449.835,-277392.0867,-4415.76039,137.3680537,-4.679772285,16.18132,2.140798,-4.14961,-0.42053,-0.29972,-0.85634,102.4192,196.3419,NLB_503679391RAS_S0520000NCAM00274M_,Target to recenter third Duineveld observation (a 5x1) for change detection on 4-8 part of the previous 1x10
01010000A0E6100000DEA99A0EC72B6140E33B24961CB812C064957442F13FB1C0,Duineveld_2_2,1214,52_4,8142449.551,-277393.5249,-4415.94242,137.368049,-4.679796549,14.70009887,1.833233088,-3.967579721,0,0,-1,765.2956692,196.2673559,NLB_504908121RAS_S0520004NCAM00546M_,Target to recenter third Duineveld observation (a 5x1) for change detection on 4-8 part of the previous 1x10. Redefined on Sol 1204 mosaic after a small rover bump (unsafe XYZ but can use Az/El).
